1,184501166
2,97745464
3,82322926
4,77382427
5,41079796
6,34711901
7,34144717
8,28552232
9,27281439
10,33445911
11,26211953
12,24202628
13,22549188
14,21130936
15,23049180
16,22373537
17,22014328
18,19326006
19,22108345
20,19538214
21,20188036
22,21857491
23,25048997
24,27738275
25,23969214
26,24011400
27,23854303
28,27070126
29,27462338
30,24599808
31,25451187
32,25854232
33,25862688
34,28154288
35,29169512
36,27019889
37,22504416
38,31319367
39,25346380
40,25781026
41,25220646
42,27028551
43,22367903
44,33976798
45,28591061
46,32117141
47,33103917
48,36796601
49,26897896
50,27540636
51,24184104
52,28490785
53,40350200
54,30025286
55,27058457
56,27622704
57,24680753
58,30270510
59,38327837
60,29370934
61,28809286
62,29887404
63,37170550
64,29284303
65,28153271
66,29076280
67,29078953
68,24234067
69,25004726
70,30139960
71,30468287
72,26444525
73,27251349
74,24617354
75,30498710
76,18896464
77,31430964
78,27267975
79,39313513
80,25217650
81,22740334
82,35722465
83,32095399
84,29088751
85,28013961
86,31892866
87,23051576
88,24828801
89,32032960
90,24169252
91,28115590
92,30843929
93,31993931
94,36215603
95,22807045
96,28340707
97,32194854
98,29626391
99,26262556
100,37821551
101,26101961
102,27405566
103,25838070
104,23938481
105,33703905
106,27699622
107,27210997
108,31865622
109,27769122
110,25049260
111,23498663
112,24760082
113,27358841
114,36389512
115,32069752
116,35096267
117,34795889
118,27927563
119,24478574
120,23933198
121,38696748
122,26880665
123,27070266
124,33821603
125,28627649
126,26880087
127,26206061
128,31644744
129,23991745
130,29727150
131,27475393
132,27098169
133,24143979
134,32365846
135,28053096
136,30538108
137,28759054
138,28840653
139,29456300
140,30170051
141,34323225
142,26500567
143,26927299
144,24124201
145,23783155
146,27579331
147,31998474
148,27742634
149,23741243
150,30982630
151,28001173
152,25680831
153,25042142
154,25463131
155,23485532
156,32432706
157,32444143
158,24078110
159,24060688
160,25934065
161,23587070
162,28095348
163,29752225
164,26003655
165,25453654
166,23830571
167,31917461
168,28597351
169,29522467
170,25916716
171,25836282
172,31286071
173,28488401
174,30720287
175,25850051
176,29284612
177,27421836
178,34243900
179,29420623
180,26325994
181,30055013
182,27613687
183,28622240
184,29973076
185,28729662
186,27751365
187,28162036
188,28739292
189,30197953
190,30014174
191,36861882
192,35454695
193,28972113
194,31002177
195,35259441
196,27540810
197,30179905
198,26564566
199,24590222
200,28822634
201,34816498
202,24447093
203,27257936
204,28160658
205,29833430
206,31219636
207,30121925
208,24110526
209,27949305
210,25553499
211,24709178
212,27054785
213,27106413
214,28837741
215,23535019
216,27003089
217,24445051
218,25482788
219,25403981
220,23413152
221,28079615
222,25398740
223,24448273
224,32010764
225,27965416
226,30010319
227,27618116
228,24768327
229,34068366
230,27488729
231,26004391
232,25339578
233,26290929
234,25420201
235,26926183
236,27536364
237,25522545
238,25755901
239,25138315
240,29739799
241,32126403
242,24649536
243,28678063
244,25264487
245,27558894
246,25859445
247,26339119
248,27917286
249,28203636
250,26097058
251,27808632
252,23976801
253,28444036
254,26940577
255,24213259
256,29175038
257,24195477
258,28801955
259,34686063
260,26539038
261,27317933
262,29614122
263,31607204
264,31426598
265,29084751
266,27871282
267,26350036
268,23896135
269,26817533
270,31868450
271,27988209
272,29236540
273,29977880
274,26865687
275,26843309
276,29599846
277,25491521
278,26021462
279,29713800
280,25885217
281,27807585
282,23221258
283,26288766
284,25691133
285,30029729
286,31977628
287,24055178
288,24395556
289,29137061
290,26012675
291,22908031
292,28228269
293,26110547
294,22120185
295,28848437
296,28325849
297,27197146
298,32419937
299,27518675
300,24749050
301,26037364
302,23908365
303,26169210
304,27306456
305,25984523
306,32442676
307,28639819
308,26531997
309,28007209
310,28519384
311,29856444
312,32417022
313,29856339
314,28495127
315,32329068
316,25599062
317,29863397
318,30902112
319,27063681
320,24405048
321,24486224
322,27776159
323,27529013
324,28236977
325,26052626
326,23665465
327,27607412
328,25584082
329,26564223
330,24317862
331,31444423
332,31948552
333,28790365
334,24704189
335,28991336
336,31712091
337,36576364
338,33089987
339,31454829
340,33452713
341,30380005
342,25562529
343,28458674
344,25243018
345,27536144
346,22995144
347,25172644
348,27412113
349,30344494
350,30306544
351,29316607
352,29322996
353,25802643
354,25715125
355,27534954
356,25091452
357,29396285
358,27357093
359,26183540
360,26910327
361,25903622
362,24590608
363,30800164
364,29873141
365,24353540
366,21527028
367,27478792
368,24890629
369,29930313
370,31159415
371,24711749
372,27232222
373,31522322
374,26365289
375,25961240
376,24883583
377,25841035
378,26252140
379,27422441
380,29174145
381,26454040
382,27665242
383,24555040
384,28040791
385,26840104
386,35122500
387,32148084
388,27154917
389,31188052
390,23968096
391,26275236
392,25928116
393,26274144
394,28725485
395,27922931
396,24912386
397,29072776
398,27056335
399,36765236
400,26532999
401,30219260
402,30545093
403,29059413
404,28315616
405,27064153
406,30213562
407,25724482
